The Study of Hydrogenophilic Acetogens (Homoacetogens) in Anaerobic Sludges
Noradrenergic control of inflammatory processes in the central nervous system
Natural bacterial protease inhibitors as potential novel therapeutics.
Trichothecene mycotoxin up-regulated wheat genes: analysis of function and regulation.
Correlating LBA adaptive evolution and expression at the genome level
The Mechanistic Role of SAA in regulating angiogenesis and cartilage metabolism in Inflammatory arthritis.
The Role of Fibulin-4 in Tumour Growth and Angiogenesis
Antidepressant efficacy following methylenedioxymethamphetamine-induced serotonin loss.
Investigation of inflammatory mediators on hippocampal synaptic transmission and plasticity
Mechanism of M. tuberculosis-induced macrophage apoptosis in the host response
A role for dietary fatty acids in modulating Th1-mediated disease
Mechanisms and Potential Gene Targets in Immune Mediated Epithelial-Mesenchymal Transdifferentiation
Functional analysis of the African trypanosome ADP ribosylation factor 1
Characterisation of Ceramidases from Arabidopsis
Polarity and function of actin in vesicle traffic in African trypanosomes
Characterisation of a novel mechanism for siderophore mediated iron transport in bacteria
Protease sensitive PrPSc in pathogenesis of TSE
Telomerase activation and telomere maintenance in the development and progression of non-melanoma skin carcinoma
Characterisation of the WAP motif proteins huSWAM1 and huSWAM2
How Lactococcus lactis copes with its waste: the acid adaptive response
Mapping of residues involved in modulating integrin activational conformations.
Stable isotope analysis of trophic niche width and modelling of the Dublin Bay food web
A Rapid Compression Machine and Complementary Modelling Study of a Representative Biodiesel Fuel
Stereoselecetive Synthesis and Functional Evaluation of Cross-Conjugated Cyclopentenones as Peroxisome Proliferator Activated Receptor - gamma Ligands
Effect of Nitrogen and Fluorine on Properties and Crystallisation of Ca-Si-Al-O-N-F Glasses
New polymer composite materials for nano-engineered surfaces with applications in sensor design
Peptide mimics of nitrile hydratases: crystallographic and mechanistic studies
Computer modelling of supported TiO2 thin films.
Quinazoline and Oxazoline-containing Ligands for Asymmetric Catalysis
A Shared-Memory Hybrid Graphics Cluster for Visualisation and Video Processing
Multi-Meta-Model Process Execution (M3PE)
Ant-Assisted Visualization
Examination of the influence of implant surfaces on cellular response
Bubble Dynamics in a Rare Cell Discovery Polymerase Chain Reactor
Phosphate Glass Fibres as Hosts for Nano-scale Semiconductor Quantum Dots
Coupling between fluid flow induced vibration and noise in tube arrays.
Enhanced gas-jet cooling
Encryption and decryption of digital holograms of three-dimensional objects
Entropy Generation Rate in Non-Equilibrium Flows
The anatomy of andesite: new insights into the plumbing systems of andesite volcanoes
Regional coherence of late Holocene climate oscillations and tests for solar amplification models
Determining 3D Finite Strain Using Medical CT Scanning Technology
In-situ isotope analysis of minerals from the British-Irish Tertiary Igneous Province:tracingigneous processes
Mathematical studies of water wave phenomena
Infinite Dimensional Complex Analysis
Statistical modelling with random effects using exponential family mixture models
Mixture Models Classification  and Cluster Analysis for High Dimensional Data
PROBING COLLIDING PLASMAS WITH (RESONANT) IMAGING AND SPECTROSCOPY
Probing the Relativistic Jets of Active Galactic Nuclei
Heavy particle physics with DØ at the TEVATRON
Application of statistical physics and to risk analysis in finance and sociology
Synchrotron X-ray Spectroscopic Investigations of Electronic Structure in Organic Semiconductors
Probing the Extragalactic Universe at Very High Energies
Angle Resolved Coincidence Photoelectron Spectroscopy of Metal Vapours
Design fabrication and investigation of Si based composite photonic materials
Relationship between genotype and phenotype in child and adolescent ADHD: A genetic association study using neuropsychological performance and task related brain activation as potential endophenotypes
PI Supplement
PI Supplement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Chemopeptidomics: Computer linkage of human proteme-derived short peptides with non peptide drugs - Industrial Supplement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Computational Analysis of signalling networks during apoptotic nerve cell death - Industrial Supplement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Undergraduate Student Summer Placement
Physical Properties of doped molecular wires: Interaction of carbon nanotubes with foreign objects
CSET CTVR: Centre for Telecommunications Value Chain Driven Research (CTVR)
Expoliting salivery proteins to target sap - feeding insect pets
SFI Research Professorship
Analysis and visualization of quantified nanoscale events
Quantum dot-cellular interactions for nanoscale drug delivery
The application of event detection techniques as used in video and audio analysis to the detection of events from large-scale sensor networks.
Stereoselective glycosidation with conformationally inverted donors
Genetic analysis of synaptic signalling mechanisms in Drosophila and their roles in function and plasticity of the brain.
SFI Research Professorship: Probability and its applications to the development of ICT.
Applications of fast wavelength tuneable lasers in future high speed optical networks
Study of elements controlling human interleukin-10 expression and secretion in the probiotic Lactobacillus salivarius
Post-translational machinery responsible for a L-serine to D-alanine conversion in the lantibiotic peptide lacticin 3147; the role of modified amino acids in antimicrobial activity.
Systems and Algorithms for protein identification and quantification
The assembly of electronically important materials as structurally and size controlled nanowires into 3-dimensional architectures and construction of Prototype circuitry there from.
Biosynthesis of the Chlorinated Antibiotic ACPA in Streptomyces viridogenes
Two in one fluorescent magnetic nanocomposites for biomedical application
From Allenes to Tetracenes: Electroluminescent Organometallic Materials.
The PURCHASE Advisor Assistant: Intelligent Customer Support for E-Shopping
Modelling Protein Structures on a Genomic Scale by Machine Learning
Rare Earth Doped Transition Metal Magnetic Nanowires
Growth of Magnetic Semiconductors by Pulse-Injection MOCVD in Magnetic Fields
Administration of the second round of the programme of exchange of scientific researchers for research project work and for the purpose of improving scientific competence between China and Ireland.
Applying Mutagenesis Screens in Zebrafish to Identify and Characterise Genes with Unique and Essential Functions in Cone Photoreceptors of the Visual System
Computational and biomedical analysis of heat shock proteins (Hsps): optimisation of protein function and putative drug targets
Phase-amplitude coupling in quantum dot semiconductor lasers
Functional genomics of plant-mycotoxin interactions
Study of Data Partitioning Problems Based on a Realistic Model of Network of Computers
Modulation of matrix metalloproteinase gene expression by the nuclear orphan receptor NURR1
The Role of specific Gluthathione S Transferases (GSTs) in the detoxification of toxic compounds
Investigation of the factors that determine physiological heterogeneity in biofilms
The characterisation of genes expressed by the nematode Steinernema carpocapsae when parasitising insects.
Human RAD30 and cell fate following DNA damage.
Characterisation of the Role of Cyclic Strain-Induced Endothelial MMP-2 in Vascular Smooth Muscle Cell Migration
Characterisation and manipulation of human T cells with early immunomodulatory functions
Adaptive Responses of Pseudomonas aeruginosa to Benzalkonium chloride inChemostat Culture
Molecular recognition in nuclear receptors - development  of a superfamily-applicable scoring function
Identifying protein complexes associated with scaffolds during platelet activaiton
Viral Pellino: A Novel Regulator of Toll-like receptor signalling
Stem cells in degenerative disease
Functional genomic approaches to elucidate novel bacterial genes modulating microbial-host interactions
Impacts of exotic plants on native plant-pollinator mutualisms
N-riching the  Heterosuperbenzene Family: New Aromatic Platforms for Photoresponsive Metals
Segregative interactions in mixtures of gelling and non-gelling biopolymers
Novel Titanocene Anti-Cancer Drugs
Three-dimensional holographic image processing
Hybrid Search Techniques for Multiple Sequence Alignment
Sonification in 3D Collaborative Virtual Environments
ProGen & BiText
IdMan -- Identity Management in Next-Generation Networks
Combination of natural variability estimation with real time measurement for mushroom shelf life assessment
Protocol Foundations for ABC&S Paradigm Realisation in Future 4G/5G Wireless CommunicationNetworks
Towards Early Diagnosis of Atherosclerosis: A novel combined Experimental/Numerical Investigation
NEW DISTANCE MEASURES FOR CONCATENATIVE SPEECH SYNTHESIS
Microchemical and isotopic constraints on granite petrogenesis.
Compositions and Aspects of the Structures and Interactions of Humin in Irish Soils
Nitrogen and carbon isotopes in modern and fossil aquatic ecosystems
Statistical Methods for High Resolution Palaeoclimate Reconstruction
Numerical analysis of nonlinear singularly perturbed reaction-diffusion equations
Black Hole X-ray binaries in Outburst and Quiescence
Studying strong decay physics from anisotropic lattice QCD
Understanding the Central Engine of Young Stars
Investigating heavy flavour physics on an anisotropic lattice
The IReL (Irish Research eLibrary) Initiative
SFI Research Professorship in Biomedical Proteomics
Tissue engineering for orthopaedic applications: the use of collagen scaffolds for the development of bone graft substitutes
Genomics of performance in thoroughbred horses
Towards an understanding of enzyme catalysis: a multidisciplinary informatics-based approach
Comparative genomic analysis of Candida albicans and Candida dubliniensis:  A tool for the analysis of candidal virulence.
Equipment Supplement
PI Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Combating Lung Disease: Delivery of Therapeutic Agents to the Airways
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
Equipment Supplement
A time-resolved infra-red spectroscopic study of the activation of silane by electronically excited matal atoms
Tyndall National Institute: Capital Programme Year 1
Tyndall National Institute: National Access Programme (Year 1)
Molecular determinants of seizure-induced neuronal death and epileptogenesis
Modelling and design of future communication networks: A hybrid systems approach
SFI Research Professorship: Tetrapyrroles in Biology Chemistry and Medicine
SmartNetSolve: a high level programming system for high performance Grid computing.
Treebank-Based Induction of Wide-Coverage Deep Probabilistic Unification Grammar Resources for Chinese Japanese Arabic Spanish French German and English
Foundations of Autonomic Networking
Secure and Predictable Pervasive Computing: Infrastructure and Models
National Communications Network Research Institute
A FUNDAMENTAL TEMPLATE of LOW-RESIDUE CROP PROTECTION and PRODUCTION
A National Centre for High-End Computing
Equipment for Underlying Grant
Equipment Supplement - Atomtronics: Nanoscale Science and Technology for Future Information and Communications
Applications of Carbon Nanotubes in Electronic and Optoelectronic Devices
The Role of the ERM Proteins in the Regulation of Beta3 Integrins.
A National Centre for High-End Computing
SFI Investigator in Biochemical Engineering
Equipment Supplement for Research Professorship in Biomedical Proteomics
Materials & Consumables Supplement - Atomtronics: Nanoscale Science and Technology for Future Information and Communications
Equipment Supplement to Antidepressent efficacy following methylenedioxymethamphetamine-induced serotonin loss
Targets of glucocorticoid-JNK signalling in 3D-mammary epithelial cell assemblies
Applications of Biotechnology to Oxidative Biotransformations of Aromatic Substrates: Utilisation and Toxicity of Bioproducts
Integrated Analysis of Systems of Systems
General Supplement to A Molecular Genetic Approach to Elucidate Brain Wiring Mechanism in Mouse
Software-Systems Requirements Engineering Centre (S2 REC)
Development of a rapid transepithelial in vitro model that can be applied to monitor bioavailability of phytochemicals in biotechnologically enhanced novel functional and conventional foods.
Supplement to Characterization of new genes associated with cellular transformation and IGF-I Receptor function
CHAINS: CHAracterizing INdividual Speakers: Basic and Applied Research on Speaker Identity
CSET Diabetes Initiative
Superquenching in luminescent polymers for biomolecule detection
Dilute ferromagnetic oxide multilayered structures
General Supplement - Applications of Carbon Nanotubes in Electronic and Optoelectronic Devices
Investigation of collaborative reinforcement learning as a co-ordination model for sentient objects
Characterisation of a cold atomic source for use in quantum engineering.
Synthesis of castanospermine analogues
Effect of plasma treatment on cellular response
Examination of fibulin-4 proteolysis in vitro
Characterising regulators of cone photoreceptor gene expression
From allenes to tetracenes:  electroluminescent organometallic materials.
Pathobiochemical role of excitation-contraction uncoupling in the age-related decline of skeletal muscle mass and strength using proteomic subproteomic and intraproteomic analysis
Two-Quantum Refractive Index Engineering and Poling of Fused Silica
Analysis and Modeling Technologies for Low-Noise RF and Microwave Oscillators
Strained Si Technology for Advanced Low Power CMOS Integrated Circuit Technology)
A computational efficiency analysis of a range of iterative methods for the solution of Navier Stokes Equations.
Growth and characterisation of magnetic semiconductor oxides.
Generation of a novel Scc1 allele
Impact of telomere mutations on vertebrate cells
Growth of room temperature conducting ferromagnetic semiconductor electrodes for spintronic applications.
Determination of the effect of the SFV vector on a squamous cell carcinoma cell line
The study of hydrogenophilic acetogens (homoacetogens) in anaerobic sludge: in-reactor studies of the role of homoacetogens.
Construction of mutants to elucidate the interplay between novel regulators of iron responsive genes in Sinorhizobium meliloti.
Proteomic analysis of cellular extracts
SELDI analysis of cell culture supernatants
Control of structure and reactivity in the aromatisation of oxidative metabolites of benzene substrates
Synthesis and characterisation of Si/CdTe/X (X= Bi and Co) and Si/Au/Bi thin films
Biological effects of magnetic fields
Growth  and characterisation of magnetic semiconductors
Physics and applications of semiconductor lasers and LEDs
The importance of lasers & optics in  communications technologies
The immune system and leukaemia
The immune system and leukaemia
Development of opaline photonic materials
Bacterial-host interactions in cystic fibrosis
How viruses avoid the immune system
Examining genes involved in drug resistance of the yeast Candida
Live cell imaging of lung cell transformation when deprived of oxygen
Desiccation tolerance genes in nematode worms
Star Supplement
Sentient computing
Extreme ultra-violet light source development
Developing a real-time pH sensor for clinical use
Symmetry in the electronic structure of fullerenes
Computational analysis of synaptic events
Modelling flux control in the nerve terminal
Platelet releasate effects on leukocyte-endothelial cell interactions
Identification of specific genes in bacteria-infecting viruses
Immunological investigation of the tail structure of a lactococcal bacteriophage
A bioinformatics approach to phage genomics and comparative analysis
Genetics of Alzheimers disease
Exploring the expression of programmed cell death (apoptosis) regulating proteins in the eye
Membrane protein production purification structural  and functional analysis
Membrane protein production purification structural  and functional analysis
Evaluating a cell line as a lung injury model
Developing novel therapeutics for jaundice
Development of 3-D medical imaging technologies
Atom trapping and applications in future
ZnO nanowire templates for binding chemical agents - towards efficient white light emitters
Cell imaging in cancer research
Generating various tissues from adult stem cells
Developing a novel vector for gene therapy
Using reporter genes to evaluate insulin sensitising compounds
Examining genes involved in insulin sensitivity
Design fabrication and testing of a diagnostic biochip
Web-based interactive tests to evaluate  memory-related brain activity
Gene expression and silencing in cells
DNA microarrays as probes for gene expression
Tuneable lasers in communications technology
Analysis and display of geographic spatial data
Analysis and display of geographic spatial data
Properties of neurons from genetically modified mice - towards understanding brain injury
Modelling programmed cell death
Modelling programmed cell death
New drugs to control brain channelopathies
Investigation of substrate specificity of BphK from Burkholderia LB400 using a ferric thiocyanate colorimetric assay to identify a novel substrate with biological significance in PCB degradation.
computer modelling  for rational drug discovery
Systematic profiling of proteins in platelet compartments: identification of signals and effectors of platelet activation.
Using open source software to create a business process friendly language
Using open source software to create a business process friendly language
Observations of the new X-ray transient IGR J00291+5934
Ultra high resolution imaging of active galactic nuclei
Investigating compact regions in active galactic nuclei with coordinated optical and radio measurements.
Quantifying specific enzymes in plants
Development of PrPsc specific human antibodies to analyse conformational structures of Scrapie strains in TSE
Development of PrPsc specific human antibodies to analyse conformational structures of Scrapie strains in TSE
Synthesis of novel compounds for evaluation as ligands
